index	loc	a	A	b	B	h	H	u	U
7565	CN_S012721M57435	2	112	0	0	8	108	4	0
7566	CN_S012721M77799	5	108	0	0	7	109	5	0
7567	CN_S012721M203710	26	92	0	0	24	86	0	6
7568	CN_S012721M207213	7	109	0	0	9	105	0	4
7569	CN_S012721M237895	13	103	0	0	9	95	0	14
7570	CN_S012721M348671	0	98	0	0	0	96	0	40
7571	CN_S012739M161197	0	106	0	0	0	84	0	44
7572	CN_S012804M106529	0	97	0	0	0	76	0	61
7573	CN_S012824M8728	0	95	0	0	0	88	0	51
7574	CN_S012824M84475	9	103	0	0	4	106	0	12
7575	CN_S012824M142931	9	110	0	0	15	90	0	10
7576	CN_S012824M142939	8	110	0	0	13	93	0	10
7577	CN_S012824M142959	0	101	0	0	0	103	0	30
7578	CN_S012833M237031	0	104	0	0	0	104	0	26
7579	CN_S012833M250011	0	104	0	0	0	100	30	0
7580	CN_S012843M21318	0	113	0	0	0	103	0	18
7581	CN_S012844M41401	0	102	0	0	0	104	0	28
7582	CN_S012845M37911	0	113	0	0	0	81	0	40
7583	CN_S012845M37924	0	119	0	0	0	80	0	35
7584	CN_S012860M120990	0	113	0	0	0	70	0	51
7585	CN_S012866M146719	0	112	0	0	0	101	21	0
7586	CN_S012889M17302	0	113	0	0	0	94	0	27
7587	CN_S012889M20590	0	105	0	0	0	103	0	26
7588	CN_S012916M39849	0	93	0	0	0	82	0	59
7589	CN_S012916M117528	11	115	0	0	14	77	17	0
7590	CN_S012916M154077	19	108	0	0	20	76	0	11
7591	CN_S012916M155446	24	100	0	0	21	73	0	16
7592	CN_S012916M173996	0	119	0	0	0	100	0	15
7593	CN_S012945M21652	0	107	0	0	0	73	0	54
7594	CN_S012945M65226	0	108	0	0	0	90	0	36
7595	CN_S012946M8488	0	95	0	0	0	97	42	0
7596	CN_S012959M251036	0	105	0	0	0	102	0	27
7597	CN_S012959M331405	4	111	0	0	3	114	2	0
7598	CN_S012959M331462	12	108	0	0	16	93	0	5
7599	CN_S012959M441606	23	96	0	0	26	77	12	0
7600	CN_S012959M441672	8	109	0	0	5	104	0	8
7601	CN_S012959M560946	2	110	0	0	3	110	0	9
7602	CN_S012959M931963	0	95	0	0	0	93	0	46
7603	CN_S012982M86879	0	106	0	0	0	79	0	49
7604	CN_S012982M98799	6	108	0	0	6	98	1	15
7605	CN_S012982M98951	7	111	0	0	5	105	1	5
7606	CN_S012982M100059	6	115	0	0	6	102	0	5
7607	CN_S012982M137532	31	88	0	0	30	76	0	9
7608	CN_S012982M216712	4	114	0	0	5	106	5	0
7609	CN_S012982M224740	21	97	0	0	19	89	0	8
7610	CN_S012982M229189	8	110	0	0	3	107	0	6
7611	CN_S012982M239020	0	101	0	0	0	88	0	45
7612	CN_S012986M55810	0	120	0	0	0	90	0	24
7613	CN_S012986M63945	4	130	0	0	9	86	5	0
7614	CN_S012986M65626	26	100	0	0	17	84	0	7
7615	CN_S012986M85769	18	106	0	0	11	94	0	5
7616	CN_S012986M89247	11	112	0	0	4	100	0	7
7617	CN_S012986M454552	0	116	0	0	0	97	0	21
7618	CN_S013003M112966	0	109	0	0	0	98	0	27
7619	CN_S013003M214690	20	112	0	0	25	61	0	16
7620	CN_S013003M378928	4	116	0	0	3	106	2	3
7621	CN_S013003M382004	2	113	0	0	5	108	2	4
7622	CN_S013003M395102	10	106	0	0	4	105	0	9
7623	CN_S013003M421313	0	103	0	0	0	94	0	37
7624	CN_S013014M56564	0	117	0	0	0	102	0	15
7625	CN_S013014M70675	31	86	0	0	20	82	0	15
7626	CN_S013014M89010	3	113	0	0	9	104	0	5
7627	CN_S013014M287176	33	80	0	0	26	87	0	8
7628	CN_S013014M567117	4	113	0	0	6	104	0	7
7629	CN_S013014M569893	2	112	0	0	9	101	10	0
7630	CN_S013014M646094	18	98	0	0	14	88	0	16
7631	CN_S013014M784451	0	110	0	0	0	94	30	0
7632	CN_S013014M836724	0	101	0	0	0	76	0	57
7633	CN_S013025M22812	0	114	0	0	0	94	26	0
7634	CN_S013025M113630	5	113	0	0	5	106	0	5
7635	CN_S013025M133407	5	119	0	0	13	93	0	4
7636	CN_S013025M153610	8	116	0	0	8	97	5	0
7637	CN_S013025M185934	4	121	0	0	13	92	1	3
7638	CN_S013025M186351	18	108	0	0	15	89	1	3
7639	CN_S013025M196619	10	114	0	0	15	90	0	5
7640	CN_S013025M364625	0	121	0	0	0	81	32	0
7641	CN_S013025M364676	5	116	0	0	0	81	0	32
7642	CN_S013025M412260	21	94	0	0	12	86	0	21
7643	CN_S013025M546392	0	117	0	0	0	104	13	0
7644	CN_S013050M91185	0	119	0	0	0	101	0	14
7645	CN_S013114M58671	0	116	0	0	0	102	0	16
7646	CN_S013118M62147	0	86	0	0	0	114	0	34
7647	CN_S013118M62149	0	84	0	0	0	116	0	34
7648	CN_S013138M47177	0	105	0	0	0	81	0	48
7649	CN_S013138M136274	0	121	0	0	0	98	0	15
7650	CN_S013153M57499	0	119	0	0	0	96	0	19
7651	CN_S013153M68156	21	92	0	0	14	86	21	0
7652	CN_S013153M80015	7	108	0	0	8	100	0	11
7653	CN_S013153M80094	0	99	0	0	0	93	0	42
7654	CN_S013172M100788	0	108	0	0	0	108	0	18
7655	CN_S013172M186971	0	111	0	0	0	111	0	12
7656	CN_S013172M302845	0	102	0	0	0	94	0	38
7657	CN_S013234M80498	0	115	0	0	0	103	0	16
7658	CN_S013234M318555	3	118	0	0	10	100	0	3
7659	CN_S013234M322893	5	112	0	0	2	114	0	1
7660	CN_S013234M407705	3	113	0	0	7	103	0	8
7661	CN_S013234M407825	0	102	0	0	0	88	0	44
7662	CN_S013264M36502	0	101	0	0	0	118	0	15
7663	CN_S013285M150621	0	115	0	0	0	96	0	23
7664	CN_S013293M8933	0	112	0	0	0	103	0	19
7665	CN_S013312M63509	0	108	0	0	0	93	0	33
7666	CN_S013340M5141	0	93	0	0	0	90	51	0
7667	CN_S013374M5428	0	104	0	0	0	76	0	54
7668	CN_S013374M5516	0	113	0	0	0	96	25	0
7669	CN_S013375M63986	0	104	0	0	0	81	0	49
7670	CN_S013399M64364	0	92	0	0	0	86	0	56
7671	CN_S013399M102005	0	104	0	0	0	99	0	31
7672	CN_S013458M55308	0	97	0	0	0	77	0	60
7673	CN_S013480M226127	0	112	0	0	0	110	0	12
7674	CN_S013493M129336	0	109	0	0	0	68	57	0
7675	CN_S013497M2636	0	102	0	0	0	94	38	0
7676	CN_S013499M41250	0	98	0	0	0	115	0	21
7677	CN_S013499M150932	0	98	0	0	0	95	0	41
7678	CN_S013553M34853	0	92	0	0	0	72	0	70
7679	CN_S013567M41557	0	97	0	0	0	106	0	31
7680	CN_S013567M63517	0	107	0	0	0	110	0	17
7681	CN_S013567M77672	0	94	0	0	0	76	0	64
7682	CN_S013586M92079	0	125	0	0	0	93	0	16
7683	CN_S013595M13607	0	115	0	0	0	99	0	20
7684	CN_S013595M165362	0	125	0	0	0	98	0	11
7685	CN_S013595M267650	0	118	0	0	0	98	0	18
7686	CN_S013619M55757	0	85	0	0	0	87	0	62
7687	CN_S013619M64343	3	109	0	0	8	87	0	27
7688	CN_S013619M100773	5	108	0	0	8	102	11	0
7689	CN_S013619M228916	18	95	0	0	28	85	0	8
7690	CN_S013619M245718	11	101	0	0	3	118	1	0
7691	CN_S013619M246647	6	105	0	0	17	101	1	4
7692	CN_S013619M545802	2	110	0	0	5	108	0	9
7693	CN_S013619M568211	0	109	0	0	0	94	31	0
7694	CN_S013619M568212	5	104	0	0	0	94	0	31
7695	CN_S013619M612885	2	108	0	0	4	112	0	8
7696	CN_S013619M655167	14	97	0	0	20	97	0	6
7697	CN_S013619M668961	14	98	0	0	11	107	0	4
7698	CN_S013619M720091	13	101	0	0	21	96	0	3
7699	CN_S013619M720380	6	105	0	0	6	114	3	0
7700	CN_S013619M804892	4	110	0	0	15	102	0	3
7701	CN_S013619M1009936	9	106	0	0	10	102	0	7
7702	CN_S013619M1030184	24	90	0	0	18	83	0	19
7703	CN_S013619M1107973	0	107	0	0	0	94	0	33
7704	CN_S013623M23534	0	117	0	0	0	89	0	28
7705	CN_S013623M134753	6	122	0	0	7	92	0	7
7706	CN_S013623M202699	26	101	0	0	26	70	0	11
7707	CN_S013623M224470	7	123	0	0	8	88	0	8
7708	CN_S013623M425636	0	119	0	0	0	100	0	15
7709	CN_S013633M69523	0	101	0	0	0	72	0	61
7710	CN_S013633M106647	9	106	0	0	8	87	0	24
7711	CN_S013633M397869	18	105	0	0	18	79	1	13
7712	CN_S013633M404413	1	120	0	0	2	106	1	4
7713	CN_S013633M472779	9	106	0	0	8	98	0	13
7714	CN_S013633M497431	0	111	0	0	0	94	0	29
7715	CN_S013685M2909	0	105	0	0	0	84	0	45
7716	CN_S013709M204086	0	100	0	0	0	113	0	21
7717	CN_S013709M204167	0	104	0	0	0	113	17	0
7718	CN_S013709M217942	0	107	0	0	0	107	0	20
7719	CN_S013754M140610	0	97	0	0	0	101	36	0
7720	CN_S013772M26003	0	118	0	0	0	92	0	24
7721	CN_S013820M8219	0	99	0	0	0	102	0	33
7722	CN_S013820M47362	0	108	0	0	0	112	0	14
7723	CN_S013831M73180	0	98	0	0	0	85	0	51
7724	CN_S013831M75010	0	116	0	0	0	107	0	11
7725	CN_S013831M77095	0	103	0	0	0	78	0	53
7726	CN_S013836M764	0	108	0	0	0	108	0	18
7727	CN_S013836M5020	0	118	0	0	2	107	7	0
7728	CN_S013836M151931	5	119	0	0	0	71	39	0
7729	CN_S013837M22289	0	151	0	0	0	72	0	11
7730	CN_S013837M22549	0	122	0	0	0	50	0	62
7731	CN_S013837M30423	0	152	0	0	0	62	0	20
7732	CN_S013839M12411	0	91	0	0	0	103	0	40
7733	CN_S013846M55405	0	119	0	0	0	100	0	15
7734	CN_S013847M156051	0	81	0	0	0	93	0	60
7735	CN_S013847M229467	5	103	0	0	2	121	0	3
7736	CN_S013847M265823	23	88	0	0	20	91	12	0
7737	CN_S013847M489548	0	108	0	0	0	104	0	22
7738	CN_S013862M56799	0	126	0	0	0	81	0	27
7739	CN_S013893M40786	0	106	0	0	0	107	0	21
7740	CN_S013893M89804	1	115	0	0	5	106	0	7
7741	CN_S013893M96376	5	105	0	0	1	119	0	4
7742	CN_S013893M156652	0	93	0	0	0	86	55	0
7743	CN_S013895M51215	0	112	0	0	0	89	0	33
7744	CN_S013895M106324	0	118	0	0	0	80	0	36
7745	CN_S013895M107587	0	98	0	0	0	83	0	53
7746	CN_S013895M136289	0	120	0	0	0	103	0	11
7747	CN_S013951M6175	0	110	0	0	0	95	0	29
7748	CN_S013956M94406	0	114	0	0	0	102	0	18
7749	CN_S013973M38894	0	99	0	0	0	85	0	50
7750	CN_S013973M65154	0	114	0	0	0	93	0	27
7751	CN_S013989M1592	0	118	0	0	0	104	0	12
7752	CN_S014020M51397	0	95	0	0	0	125	0	14
7753	CN_S014020M63011	0	87	0	0	0	101	0	46
7754	CN_S014051M78727	0	103	0	0	0	90	41	0
7755	CN_S014099M80246	0	101	0	0	0	120	0	13
7756	CN_S014128M54406	0	100	0	0	0	82	0	52
7757	CN_S014128M66179	4	110	0	0	8	92	20	0
7758	CN_S014128M96001	3	115	0	0	4	96	0	16
7759	CN_S014128M225235	0	94	0	0	0	70	0	70
7760	CN_S014154M50451	0	106	0	0	0	95	0	33
7761	CN_S014183M77203	0	92	0	0	0	96	0	46
7762	CN_S014183M86991	0	105	0	0	0	98	0	31
7763	CN_S014183M89686	0	106	0	0	0	113	0	15
7764	CN_S014183M93952	0	96	0	0	0	94	0	44
7765	CN_S014185M26139	0	111	0	0	0	93	0	30
7766	CN_S014185M151134	0	101	0	0	0	90	0	43
7767	CN_S014185M158826	0	100	0	0	0	87	0	47
7768	CN_S014188M78	3	114	0	0	0	98	19	0
7769	CN_S014188M188606	0	106	0	0	0	114	0	14
7770	CN_S014208M20705	0	115	0	0	0	106	0	13
7771	CN_S014212M1368	0	109	0	0	0	81	0	44
7772	CN_S014218M5870	0	99	0	0	0	89	0	46
7773	CN_S014218M24742	0	89	0	0	0	83	0	62
7774	CN_S014218M33382	0	117	0	0	0	89	0	28
7775	CN_S014225M6398	0	104	0	0	0	100	0	30
7776	CN_S014225M6482	0	94	0	0	0	110	0	30
7777	CN_S014225M12947	0	106	0	0	0	110	0	18
7778	CN_S014234M175804	0	110	0	0	0	84	0	40
7779	CN_S014234M175843	16	107	0	0	14	76	21	0
7780	CN_S014234M211830	29	92	0	0	22	71	0	20
7781	CN_S014234M211926	8	114	0	0	12	86	0	14
7782	CN_S014234M215889	9	114	0	0	15	93	0	3
7783	CN_S014234M270349	7	117	0	0	5	103	0	2
7784	CN_S014234M280840	20	105	0	0	18	88	0	3
7785	CN_S014234M280941	0	118	0	0	0	104	0	12
7786	CN_S014245M106140	0	108	0	0	0	89	0	37
7787	CN_S014245M108570	0	114	0	0	0	115	0	5
7788	CN_S014245M230392	0	91	0	0	0	81	0	62
7789	CN_S014245M320730	0	121	0	0	0	108	0	5
7790	CN_S014255M21377	0	103	0	0	0	77	0	54
7791	CN_S014259M68240	0	98	0	0	0	108	0	28
7792	CN_S014289M21994	0	111	0	0	0	103	0	20
7793	CN_S014289M44186	6	109	0	0	9	102	0	8
7794	CN_S014289M44470	0	106	0	0	0	103	25	0
7795	CN_S014293M52535	0	110	0	0	0	90	0	34
7796	CN_S014295M46670	0	100	0	0	0	77	0	57
7797	CN_S014323M64143	0	116	0	0	0	87	0	31
7798	CN_S014370M64136	0	85	0	0	0	83	0	66
7799	CN_S014370M68780	0	92	0	0	0	94	0	48
7800	CN_S014370M69208	0	109	0	0	0	112	13	0
7801	CN_S014413M66359	0	103	0	0	0	106	0	25
7802	CN_S014439M157987	0	119	0	0	0	92	0	23
7803	CN_S014439M275798	10	119	0	0	10	85	0	10
7804	CN_S014439M275799	13	115	0	0	10	86	0	10
7805	CN_S014439M316429	6	117	0	0	3	100	1	7
7806	CN_S014439M411010	22	101	0	0	17	83	1	10
7807	CN_S014439M478913	0	123	0	0	0	92	0	19
7808	CN_S014452M54432	0	106	0	0	0	83	45	0
7809	CN_S014452M60144	10	110	0	0	12	89	0	13
7810	CN_S014452M60237	1	128	0	0	3	98	0	4
7811	CN_S014452M174094	7	119	0	0	6	94	1	7
7812	CN_S014452M253562	27	101	0	0	29	64	1	12
7813	CN_S014452M256993	0	112	0	0	0	98	0	24
7814	CN_S014461M8862	0	117	0	0	0	82	0	35
7815	CN_S014463M9024	0	93	0	0	0	79	0	62
7816	CN_S014463M113397	0	110	0	0	0	101	0	23
7817	CN_S014463M163852	0	112	0	0	0	94	0	28
7818	CN_S014490M87882	0	81	0	0	0	84	0	69
7819	CN_S014490M123625	0	91	0	0	0	80	0	63
7820	CN_S014490M154318	0	111	0	0	0	103	0	20
7821	CN_S014498M46186	0	129	0	0	0	92	0	13
7822	CN_S014504M63341	0	101	0	0	0	95	0	38
7823	CN_S014516M18134	0	122	0	0	0	84	0	28
7824	CN_S014522M77310	0	165	0	0	0	59	0	10
7825	CN_S014522M77372	0	170	0	0	0	58	0	6
7826	CN_S014522M80651	0	154	0	0	0	60	0	20
7827	CN_S014522M141827	0	138	0	0	0	45	0	51
7828	CN_S014558M14973	0	109	0	0	0	94	0	31
7829	CN_S014558M94249	0	123	0	0	0	80	0	31
7830	CN_S014568M65860	0	116	0	0	0	99	0	19
7831	CN_S014602M120700	0	121	0	0	0	84	0	29
7832	CN_S014618M26805	0	116	0	0	0	95	23	0
7833	CN_S014630M36652	0	93	0	0	0	81	0	60
7834	CN_S014638M85190	0	110	0	0	0	88	0	36
7835	CN_S014651M9696	0	131	0	0	0	88	0	15
7836	CN_S014651M20474	10	122	0	0	3	95	0	4
7837	CN_S014651M205829	13	123	0	0	18	70	10	0
7838	CN_S014651M292064	0	127	0	0	0	96	0	11
7839	CN_S014724M23783	0	100	0	0	0	88	0	46
7840	CN_S014724M23929	0	114	0	0	0	94	0	26
7841	CN_S014745M9954	0	112	0	0	0	97	0	25
7842	CN_S014745M10042	0	102	0	0	0	91	0	41
7843	CN_S014745M84957	0	110	0	0	0	101	0	23
7844	CN_S014803M56462	0	120	0	0	0	81	0	33
7845	CN_S014803M105167	0	103	0	0	0	77	0	54
7846	CN_S014823M4633	0	129	0	0	0	78	0	27
7847	CN_S014823M62192	0	119	0	0	0	61	0	54
7848	CN_S014827M211967	0	113	0	0	0	65	0	56
7849	CN_S014827M255099	0	114	0	0	0	70	0	50
7850	CN_S014828M292	0	119	0	0	0	79	0	36
7851	CN_S014833M80457	0	103	0	0	0	117	0	14
7852	CN_S014833M107294	7	95	0	0	8	116	0	8
7853	CN_S014833M114105	20	78	0	0	27	98	0	11
7854	CN_S014833M115134	5	96	0	0	6	122	0	5
7855	CN_S014833M167119	3	96	0	0	7	122	0	6
7856	CN_S014833M168882	7	91	0	0	23	100	0	13
7857	CN_S014833M168930	12	83	0	0	18	107	0	14
7858	CN_S014833M181324	6	91	0	0	10	114	0	13
7859	CN_S014833M187181	0	83	0	0	0	93	0	58
7860	CN_S014837M27757	0	99	0	0	0	80	55	0
7861	CN_S014843M30212	0	113	0	0	0	95	0	26
7862	CN_S014938M45048	0	112	0	0	0	92	0	30
7863	CN_S014992M7338	0	97	0	0	0	100	0	37
7864	CN_S014998M29040	0	95	0	0	0	94	0	45
7865	CN_S014998M49214	0	92	0	0	0	89	0	53
7866	CN_S015022M32154	0	133	0	0	0	90	0	11
7867	CN_S015022M35017	0	114	0	0	0	60	0	60
7868	CN_S015022M35124	0	123	0	0	0	83	0	28
7869	CN_S015022M162000	0	133	0	0	0	85	0	16
7870	CN_S015026M93687	0	81	0	0	0	123	0	30
7871	CN_S015036M114613	0	92	0	0	0	82	0	60
7872	CN_S015046M76215	0	112	0	0	0	102	0	20
7873	CN_S015059M48429	0	123	0	0	0	98	0	13
7874	CN_S015065M27474	0	99	0	0	0	72	0	63
7875	CN_S015065M146225	0	107	0	0	0	109	0	18
7876	CN_S015065M146335	0	113	0	0	0	96	0	25
7877	CN_S015102M45758	0	111	0	0	0	92	0	31
7878	CN_S015107M17754	0	100	0	0	0	106	0	28
7879	CN_S015115M12967	0	136	0	0	0	70	28	0
7880	CN_S015162M67652	0	107	0	0	0	98	0	29
7881	CN_S015162M67708	1	126	0	0	5	99	0	3
7882	CN_S015162M76109	1	124	0	0	6	101	0	2
7883	CN_S015162M80806	4	122	0	0	10	94	0	4
7884	CN_S015162M89247	15	105	0	0	21	75	0	18
7885	CN_S015162M104724	0	113	0	0	0	88	33	0
7886	CN_S015188M141869	0	95	0	0	0	123	0	16
7887	CN_S015188M141885	0	98	0	0	0	123	0	13
7888	CN_S015188M243419	2	95	0	0	11	120	0	6
7889	CN_S015188M348490	12	89	0	0	14	112	0	7
7890	CN_S015188M357774	0	95	0	0	0	121	0	18
7891	CN_S015204M20339	0	114	0	0	0	100	0	20
7892	CN_S015204M111399	0	103	0	0	0	108	0	23
7893	CN_S015209M11792	0	125	0	0	0	90	0	19
7894	CN_S015209M12181	0	105	0	0	0	73	0	56
7895	CN_S015235M114011	0	114	0	0	0	81	0	39
7896	CN_S015235M120626	0	116	0	0	0	104	0	14
7897	CN_S015235M132708	0	103	0	0	0	75	0	56
7898	CN_S015243M96985	0	110	0	0	0	105	0	19
7899	CN_S015299M20723	0	109	0	0	0	115	0	10
7900	CN_S015356M3500	0	117	0	0	0	75	0	42
7901	CN_S015356M31578	0	105	0	0	0	79	0	50
7902	CN_S015421M55663	0	98	0	0	0	107	0	29
7903	CN_S015421M241364	0	111	0	0	0	95	0	28
7904	CN_S015421M359444	0	86	0	0	0	106	0	42
7905	CN_S015439M20463	0	115	0	0	0	59	60	0
7906	CN_S015447M2871	0	87	0	0	0	82	0	65
7907	CN_S015447M135227	0	115	0	0	0	101	0	18
7908	CN_S015472M43630	0	105	0	0	0	106	0	23
7909	CN_S015487M36865	0	118	0	0	0	48	0	68
7910	CN_S015487M38597	0	115	0	0	0	104	0	15
7911	CN_S015514M140686	0	110	0	0	0	110	0	14
7912	CN_S015514M141152	0	96	0	0	0	100	0	38
7913	CN_S015549M43446	0	123	0	0	0	96	0	15
7914	CN_S015565M6149	0	116	0	0	0	108	10	0
7915	CN_S015565M43469	2	114	0	0	9	109	0	0
7916	CN_S015565M125677	22	92	0	0	27	89	0	4
7917	CN_S015565M141439	7	109	0	0	11	100	0	7
7918	CN_S015565M218561	0	109	0	0	0	103	0	22
7919	CN_S015572M48743	0	120	0	0	0	83	0	31
7920	CN_S015572M48785	0	118	0	0	0	102	0	14
7921	CN_S015573M165344	0	107	0	0	0	104	0	23
7922	CN_S015592M35111	0	108	0	0	0	99	0	27
7923	CN_S015592M135669	4	111	0	0	9	102	0	8
7924	CN_S015592M142769	8	110	0	0	11	102	0	3
7925	CN_S015592M227658	28	95	0	0	26	75	0	10
7926	CN_S015592M259326	0	115	0	0	0	100	0	19
7927	CN_S015594M20872	0	120	0	0	0	85	0	29
7928	CN_S015661M64195	0	109	0	0	0	117	0	8
7929	CN_S015661M66837	21	90	0	0	27	89	7	0
7930	CN_S015661M75062	1	109	0	0	3	116	0	5
7931	CN_S015661M163980	26	84	0	0	21	83	0	20
7932	CN_S015661M167366	0	115	0	0	0	99	0	20
7933	CN_S015668M13939	0	109	0	0	0	83	42	0
7934	CN_S015668M14012	0	101	0	0	0	102	0	31
7935	CN_S015673M66145	0	121	0	0	0	102	0	11
7936	CN_S015681M54914	0	175	0	0	0	39	0	20
7937	CN_S015733M56115	0	121	0	0	0	86	0	27
7938	CN_S015765M17352	0	137	0	0	0	58	0	39
7939	CN_S015838M58944	0	96	0	0	0	73	0	65
7940	CN_S015859M29947	0	119	0	0	0	103	0	12
7941	CN_S015870M27486	16	133	0	0	0	72	13	0
7942	CN_S015871M5450	0	117	0	0	0	96	0	21
7943	CN_S015871M5729	23	95	0	0	14	89	0	13
7944	CN_S015871M19415	3	113	0	0	4	108	0	6
7945	CN_S015871M30494	17	103	0	0	30	76	0	8
7946	CN_S015871M38423	14	115	0	0	11	84	0	10
7947	CN_S015871M51254	22	100	0	0	9	80	0	23
7948	CN_S015871M145198	0	109	0	0	0	80	0	45
7949	CN_S015892M109805	0	90	0	0	0	84	0	60
7950	CN_S015908M84118	0	120	0	0	0	93	0	21
7951	CN_S015943M15215	0	120	0	0	0	86	0	28
7952	CN_S015943M21232	0	111	0	0	0	82	0	41
7953	CN_S015964M53458	0	110	0	0	0	106	0	18
7954	CN_S016005M15134	0	98	0	0	0	66	0	70
7955	CN_S016005M15682	0	116	0	0	0	87	0	31
7956	CN_S016005M42039	0	111	0	0	0	91	0	32
7957	CN_S016014M169918	0	129	0	0	0	89	0	16
7958	CN_S016014M257429	26	110	0	0	37	48	0	13
7959	CN_S016014M257444	4	129	0	0	5	89	0	7
7960	CN_S016014M280167	0	114	0	0	0	65	0	55
7961	CN_S016026M51005	0	139	0	0	0	60	0	35
7962	CN_S016090M48507	0	109	0	0	0	82	0	43
7963	CN_S016091M21077	0	117	0	0	0	63	0	54
7964	CN_S016091M69303	0	110	0	0	0	69	55	0
7965	CN_S016092M38517	0	114	0	0	0	94	26	0
7966	CN_S016104M16932	0	124	0	0	0	95	0	15
7967	CN_S016116M14181	0	116	0	0	0	98	0	20
7968	CN_S016116M106977	0	103	0	0	0	107	0	24
7969	CN_S016116M210956	0	106	0	0	0	108	0	20
7970	CN_S016116M358881	0	103	0	0	0	106	0	25
7971	CN_S016194M156937	0	107	0	0	0	92	0	35
7972	CN_S016194M210166	0	116	0	0	0	91	0	27
7973	CN_S016194M210271	0	116	0	0	0	108	0	10
7974	CN_S016194M210712	0	116	0	0	0	102	0	16
7975	CN_S016228M44609	0	71	0	0	0	111	0	52
7976	CN_S016228M44617	3	112	0	0	1	80	0	38
7977	CN_S016228M44634	0	78	0	0	1	79	38	38
7978	CN_S016228M44666	7	119	0	0	3	76	0	29
7979	CN_S016228M44671	5	115	0	0	2	80	0	32
7980	CN_S016228M49844	12	108	0	0	2	83	0	29
7981	CN_S016228M57060	0	128	0	0	0	63	0	43
7982	CN_S016235M81107	0	115	0	0	0	97	0	22
7983	CN_S016235M81149	0	107	0	0	0	95	0	32
7984	CN_S016235M170568	0	107	0	0	0	113	0	14
7985	CN_S016235M197504	0	116	0	0	0	110	0	8
7986	CN_S016271M23877	0	90	0	0	0	98	0	46
7987	CN_S016271M29868	0	102	0	0	0	100	0	32
7988	CN_S016299M121702	0	85	0	0	0	107	0	42
7989	CN_S016299M242256	0	99	0	0	0	111	0	24
7990	CN_S016299M257360	0	98	0	0	0	124	0	12
7991	CN_S016334M18407	0	87	0	0	0	98	0	49
7992	CN_S016340M1845	0	115	0	0	0	92	0	27
7993	CN_S016340M1847	0	130	0	0	0	89	0	15
7994	CN_S016340M5638	0	126	0	0	1	96	11	0
7995	CN_S016340M5691	0	134	0	0	0	79	0	21
7996	CN_S016378M10777	0	112	0	0	0	95	0	27
7997	CN_S016378M40455	0	110	0	0	0	98	0	26
7998	CN_S016390M357568	0	110	0	0	0	110	0	14
7999	CN_S016390M357627	0	101	0	0	0	95	0	38
8000	CN_S016390M358061	0	111	0	0	0	108	0	15
8001	CN_S016400M127189	0	119	0	0	0	102	0	13
8002	CN_S016400M127250	5	116	0	0	6	103	1	3
8003	CN_S016400M174118	2	119	0	0	9	96	1	7
8004	CN_S016400M202453	8	113	0	0	11	89	0	13
8005	CN_S016400M345765	25	95	0	0	23	73	18	0
8006	CN_S016400M411100	27	94	0	0	15	86	0	12
8007	CN_S016400M413200	3	117	0	0	0	108	0	6
8008	CN_S016400M415509	10	113	0	0	8	90	0	13
8009	CN_S016400M518776	9	112	0	0	4	94	0	15
8010	CN_S016400M562812	0	96	0	0	0	82	0	56
8011	CN_S016426M159083	0	99	0	0	0	77	0	58
8012	CN_S016426M188207	0	106	0	0	0	86	0	42
8013	CN_S016440M27242	0	112	0	0	0	105	0	17
8014	CN_S016440M29510	0	108	0	0	0	95	31	0
8015	CN_S016453M39437	0	116	0	0	0	84	0	34
8016	CN_S016503M67533	0	101	0	0	0	94	0	39
8017	CN_S016505M111709	0	121	0	0	0	86	0	27
8018	CN_S016505M131784	11	120	0	0	7	87	0	9
8019	CN_S016505M163416	10	121	0	0	9	83	0	11
8020	CN_S016505M320754	6	126	0	0	12	79	11	0
8021	CN_S016505M331913	19	117	0	0	14	76	0	8
8022	CN_S016505M387551	18	115	0	0	23	62	0	16
8023	CN_S016505M464895	0	127	0	0	0	97	0	10
8024	CN_S016525M76483	0	125	0	0	0	73	0	36
8025	CN_S016525M80092	27	104	0	0	18	64	0	21
8026	CN_S016525M80203	29	105	0	0	24	64	0	12
8027	CN_S016525M80975	14	117	0	0	12	78	0	13
8028	CN_S016525M122086	8	128	0	0	6	85	0	7
8029	CN_S016525M162708	0	128	0	0	0	89	0	17
8030	CN_S016532M854	0	121	0	0	0	85	0	28
8031	CN_S016551M115454	0	100	0	0	0	96	0	38
8032	CN_S016551M115523	0	105	0	0	0	108	0	21
8033	CN_S016566M26444	0	111	0	0	0	86	0	37
8034	CN_S016631M109039	0	102	0	0	0	77	0	55
8035	CN_S016692M34128	0	100	0	0	0	68	0	66
8036	CN_S016692M92297	0	127	0	0	0	72	0	35
8037	CN_S016702M26768	0	109	0	0	0	100	25	0
8038	CN_S016702M57526	4	124	0	0	9	89	8	0
8039	CN_S016702M70145	0	113	0	0	0	101	0	20
8040	CN_S016730M1512	0	98	0	0	0	89	47	0
8041	CN_S016739M173802	0	109	0	0	0	104	0	21
8042	CN_S016744M19920	0	96	0	0	0	109	0	29
8043	CN_S016744M19979	0	110	0	0	0	112	0	12
8044	CN_S016744M115020	0	99	0	0	0	103	0	32
8045	CN_S016756M117742	0	114	0	0	0	55	0	65
8046	CN_S016756M230872	3	118	0	0	1	66	34	12
