index	loc	scaffold	locus	posit	target	dist	f1	f2	signif	select	parent	swap	new_signif
10618	CN_S031809M58105	CN_S031809	CN_S031809M58105	58105	CN_S031809M33021	34.5	0.147435897435897	0.0338983050847458	177	small		NA	177
10619	CN_S031859M46715	CN_S031859	CN_S031859M46715	46715	NA	NA	NA	NA	234	single		NA	234
10620	CN_S031880M137954	CN_S031880	CN_S031880M137954	137954	NA	NA	NA	NA	234	single		NA	234
10621	CN_S031903M24509	CN_S031903	CN_S031903M24509	24509	NA	NA	NA	NA	234	single		NA	234
10622	CN_S031915M93166	CN_S031915	CN_S031915M93166	93166	NA	NA	NA	NA	234	single		NA	234
10623	CN_S031989M60766	CN_S031989	CN_S031989M60766	60766	NA	NA	NA	NA	234	single		NA	234
10624	CN_S032012M9857	CN_S032012	CN_S032012M9857	9857	CN_S032012M9862	16.5	0.0705128205128205	0.00975609756097561	205	small		NA	205
10625	CN_S032012M9862	CN_S032012	CN_S032012M9862	9862	CN_S032012M9857	16.5	0.0705128205128205	0.00975609756097561	205	small		NA	205
10626	CN_S032012M10808	CN_S032012	CN_S032012M10808	10808	CN_S032012M9862	37	0.158119658119658	0.0238095238095238	168	small		NA	168
10627	CN_S032012M10934	CN_S032012	CN_S032012M10934	10934	CN_S032012M9862	33.5	0.143162393162393	0.0282485875706215	177	small		NA	177
10628	CN_S032012M15762	CN_S032012	CN_S032012M15762	15762	CN_S032012M9862	43	0.183760683760684	0.0487804878048781	164	small		NA	164
10629	CN_S032033M17693	CN_S032033	CN_S032033M17693	17693	NA	NA	NA	NA	234	single		NA	234
10630	CN_S032072M27229	CN_S032072	CN_S032072M27229	27229	CN_S032072M48782	23.5	0.10042735042735	0.0253807106598985	197	small		NA	197
10631	CN_S032072M48782	CN_S032072	CN_S032072M48782	48782	CN_S032072M48795	15.5	0.0662393162393162	0	203	quasi-redundent	9043	no	203
10632	CN_S032072M48795	CN_S032072	CN_S032072M48795	48795	CN_S032072M48782	15.5	0.0662393162393162	0	203	chosen	10990	no	203
10633	CN_S032072M48800	CN_S032072	CN_S032072M48800	48800	CN_S032072M48782	15.5	0.0662393162393162	0	203	quasi-redundent	9043	no	203
10634	CN_S032149M23189	CN_S032149	CN_S032149M23189	23189	CN_S032149M135608	31	0.132478632478632	0.0326086956521739	184	small		NA	184
10635	CN_S032149M38700	CN_S032149	CN_S032149M38700	38700	CN_S032149M233313	36	0.153846153846154	0.0344827586206897	174	small		NA	174
10636	CN_S032149M135608	CN_S032149	CN_S032149M135608	135608	CN_S032149M233313	26	0.111111111111111	0.0159574468085106	188	small		NA	188
10637	CN_S032149M136868	CN_S032149	CN_S032149M136868	136868	CN_S032149M135608	40.5	0.173076923076923	0.0363636363636364	165	small		NA	165
10638	CN_S032149M222326	CN_S032149	CN_S032149M222326	222326	CN_S032149M135608	42	0.179487179487179	0.00657894736842105	152	small		NA	152
10639	CN_S032149M233313	CN_S032149	CN_S032149M233313	233313	CN_S032149M233315	17	0.0726495726495727	0.00980392156862745	204	small		NA	204
10640	CN_S032149M233315	CN_S032149	CN_S032149M233315	233315	CN_S032149M233313	17	0.0726495726495727	0.00980392156862745	204	small		NA	204
10641	CN_S032167M83303	CN_S032167	CN_S032167M83303	83303	NA	NA	NA	NA	234	single		NA	234
10642	CN_S032348M45583	CN_S032348	CN_S032348M45583	45583	NA	NA	NA	NA	234	single		NA	234
10643	CN_S032385M1605	CN_S032385	CN_S032385M1605	1605	NA	NA	NA	NA	234	single		NA	234
10644	CN_S032527M10663	CN_S032527	CN_S032527M10663	10663	CN_S032527M10714	9.5	0.0405982905982906	0	215	quasi-redundent	9993	no	220
10645	CN_S032527M10714	CN_S032527	CN_S032527M10714	10714	CN_S032527M10663	9.5	0.0405982905982906	0	215	chosen	10990	no	220
10646	CN_S032552M94863	CN_S032552	CN_S032552M94863	94863	CN_S032552M154160	25.5	0.108974358974359	0.0209424083769634	191	small		NA	191
10647	CN_S032552M94931	CN_S032552	CN_S032552M94931	94931	CN_S032552M94863	37.5	0.16025641025641	0.0181818181818182	165	small		NA	165
10648	CN_S032552M154160	CN_S032552	CN_S032552M154160	154160	CN_S032552M94863	25.5	0.108974358974359	0.0209424083769634	191	small		NA	191
10649	CN_S032567M56052	CN_S032567	CN_S032567M56052	56052	NA	NA	NA	NA	234	single		NA	234
10650	CN_S032568M55389	CN_S032568	CN_S032568M55389	55389	CN_S032568M55406	3	0.0128205128205128	0	228	quasi-redundent	9056	no	228
10651	CN_S032568M55406	CN_S032568	CN_S032568M55406	55406	CN_S032568M55389	3	0.0128205128205128	0	228	chosen	10990	no	228
10652	CN_S032568M55437	CN_S032568	CN_S032568M55437	55437	CN_S032568M55389	3	0.0128205128205128	0	228	quasi-redundent	9056	no	228
10653	CN_S032568M191679	CN_S032568	CN_S032568M191679	191679	CN_S032568M195559	23.5	0.10042735042735	0.0205128205128205	195	small		NA	195
10654	CN_S032568M195559	CN_S032568	CN_S032568M195559	195559	CN_S032568M55389	16	0.0683760683760684	0.0235849056603774	212	small		NA	212
10655	CN_S032583M34617	CN_S032583	CN_S032583M34617	34617	NA	NA	NA	NA	234	single		NA	234
10656	CN_S032793M3604	CN_S032793	CN_S032793M3604	3604	CN_S032793M7906	33.5	0.143162393162393	0.053475935828877	187	large		NA	187
10657	CN_S032793M7241	CN_S032793	CN_S032793M7241	7241	CN_S032793M7258	28.5	0.121794871794872	0	177	quasi-redundent	9062	no	203
10658	CN_S032793M7258	CN_S032793	CN_S032793M7258	7258	CN_S032793M7241	28.5	0.121794871794872	0	177	chosen	10990	no	203
10659	CN_S032793M7906	CN_S032793	CN_S032793M7906	7906	CN_S032793M7907	8.5	0.0363247863247863	0.0045662100456621	219	small		NA	219
10660	CN_S032793M7907	CN_S032793	CN_S032793M7907	7907	CN_S032793M7906	8.5	0.0363247863247863	0.0045662100456621	219	small		NA	219
10661	CN_S032818M71897	CN_S032818	CN_S032818M71897	71897	NA	NA	NA	NA	234	single		NA	234
10662	CN_S032851M18624	CN_S032851	CN_S032851M18624	18624	CN_S032851M21228	18.5	0.0790598290598291	0.0195121951219512	205	small		NA	205
10663	CN_S032851M21228	CN_S032851	CN_S032851M21228	21228	CN_S032851M18624	18.5	0.0790598290598291	0.0195121951219512	205	small		NA	205
10664	CN_S032851M45974	CN_S032851	CN_S032851M45974	45974	CN_S032851M45993	29	0.123931623931624	0	176	quasi-redundent	9068	no	219
10665	CN_S032851M45993	CN_S032851	CN_S032851M45993	45993	CN_S032851M45974	29	0.123931623931624	0	176	chosen	10990	no	219
10666	CN_S032851M78512	CN_S032851	CN_S032851M78512	78512	CN_S032851M21228	30	0.128205128205128	0.046875	192	small		NA	192
10667	CN_S032924M28320	CN_S032924	CN_S032924M28320	28320	CN_S032924M35074	27	0.115384615384615	0.0360824742268041	194	small		NA	194
10668	CN_S032924M35074	CN_S032924	CN_S032924M35074	35074	CN_S032924M35075	12	0.0512820512820513	0	210	quasi-redundent	9072	no	210
10669	CN_S032924M35075	CN_S032924	CN_S032924M35075	35075	CN_S032924M35074	12	0.0512820512820513	0	210	chosen	10990	no	210
10670	CN_S033011M36864	CN_S033011	CN_S033011M36864	36864	CN_S033011M36876	17	0.0726495726495727	0	200	quasi-redundent	9995	no	200
10671	CN_S033011M36876	CN_S033011	CN_S033011M36876	36876	CN_S033011M36864	17	0.0726495726495727	0	200	chosen	10990	no	200
10672	CN_S033063M42078	CN_S033063	CN_S033063M42078	42078	NA	NA	NA	NA	234	single		NA	234
10673	CN_S033163M21889	CN_S033163	CN_S033163M21889	21889	NA	NA	NA	NA	234	single		NA	234
10674	CN_S033293M25272	CN_S033293	CN_S033293M25272	25272	CN_S033293M84835	28.5	0.121794871794872	0.00558659217877095	179	small		NA	179
10675	CN_S033293M84835	CN_S033293	CN_S033293M84835	84835	CN_S033293M84881	14	0.0598290598290598	0	206	quasi-redundent	9075	no	206
10676	CN_S033293M84881	CN_S033293	CN_S033293M84881	84881	CN_S033293M84835	14	0.0598290598290598	0	206	chosen	10990	no	206
10677	CN_S033664M11854	CN_S033664	CN_S033664M11854	11854	CN_S033664M11855	5.5	0.0235042735042735	0	223	quasi-redundent	9077	no	223
10678	CN_S033664M11855	CN_S033664	CN_S033664M11855	11855	CN_S033664M11854	5.5	0.0235042735042735	0	223	chosen	10990	no	223
10679	CN_S033664M11856	CN_S033664	CN_S033664M11856	11856	CN_S033664M11854	8.5	0.0363247863247863	0.00904977375565611	221	small		NA	221
10680	CN_S033735M14449	CN_S033735	CN_S033735M14449	14449	CN_S033735M77039	40	0.170940170940171	0.0246913580246914	162	small		NA	162
10681	CN_S033735M46772	CN_S033735	CN_S033735M46772	46772	CN_S033735M46781	19.5	0.0833333333333333	0	195	quasi-redundent	9081	no	209
10682	CN_S033735M46781	CN_S033735	CN_S033735M46781	46781	CN_S033735M46772	19.5	0.0833333333333333	0	195	chosen	10990	no	209
10683	CN_S033735M46784	CN_S033735	CN_S033735M46784	46784	CN_S033735M46772	19.5	0.0833333333333333	0	195	quasi-redundent	9081	no	209
10684	CN_S033735M77039	CN_S033735	CN_S033735M77039	77039	CN_S033735M14449	40	0.170940170940171	0.0246913580246914	162	small		NA	162
10685	CN_S033839M67413	CN_S033839	CN_S033839M67413	67413	NA	NA	NA	NA	234	single		NA	234
10686	CN_S033914M135224	CN_S033914	CN_S033914M135224	135224	NA	NA	NA	NA	234	single		NA	234
10687	CN_S034186M32515	CN_S034186	CN_S034186M32515	32515	NA	NA	NA	NA	234	single		NA	234
10688	CN_S034219M157406	CN_S034219	CN_S034219M157406	157406	NA	NA	NA	NA	234	single		NA	234
10689	CN_S034277M60032	CN_S034277	CN_S034277M60032	60032	CN_S034277M64351	25	0.106837606837607	0.04	200	small		NA	200
10690	CN_S034277M64351	CN_S034277	CN_S034277M64351	64351	CN_S034277M60032	25	0.106837606837607	0.04	200	small		NA	200
10691	CN_S034277M64457	CN_S034277	CN_S034277M64457	64457	CN_S034277M64351	45.5	0.194444444444444	0.050314465408805	159	large		NA	159
10692	CN_S034277M65448	CN_S034277	CN_S034277M65448	65448	CN_S034277M64351	33	0.141025641025641	0.0483870967741935	186	small		NA	186
10693	CN_S034289M58724	CN_S034289	CN_S034289M58724	58724	NA	NA	NA	NA	234	single		NA	234
10694	CN_S034721M7549	CN_S034721	CN_S034721M7549	7549	CN_S034721M7550	21.5	0.0918803418803419	0	191	chosen	NA	yes	195
10695	CN_S034721M7550	CN_S034721	CN_S034721M7550	7550	CN_S034721M7549	21.5	0.0918803418803419	0	191	swaped	9996	yes	191
10696	CN_S034874M60200	CN_S034874	CN_S034874M60200	60200	CN_S034874M75484	26.5	0.113247863247863	0.0497512437810945	201	small		NA	201
10697	CN_S034874M75484	CN_S034874	CN_S034874M75484	75484	CN_S034874M60200	26.5	0.113247863247863	0.0497512437810945	201	small		NA	201
10698	CN_S034874M95276	CN_S034874	CN_S034874M95276	95276	CN_S034874M75484	33	0.141025641025641	0.0280898876404494	178	small		NA	178
10699	CN_S035153M33040	CN_S035153	CN_S035153M33040	33040	NA	NA	NA	NA	234	single		NA	234
10700	CN_S035365M140185	CN_S035365	CN_S035365M140185	140185	CN_S035365M177694	44	0.188034188034188	0.0379746835443038	158	small		NA	158
10701	CN_S035365M147154	CN_S035365	CN_S035365M147154	147154	CN_S035365M177694	59	0.252136752136752	0.174157303370787	178	large		NA	178
10702	CN_S035365M157076	CN_S035365	CN_S035365M157076	157076	CN_S035365M177694	41	0.175213675213675	0.0476190476190476	168	small		NA	168
10703	CN_S035365M169442	CN_S035365	CN_S035365M169442	169442	CN_S035365M177694	43	0.183760683760684	0.0316455696202532	158	small		NA	158
10704	CN_S035365M177694	CN_S035365	CN_S035365M177694	177694	CN_S035365M157076	41	0.175213675213675	0.0476190476190476	168	small		NA	168
10705	CN_S035471M56781	CN_S035471	CN_S035471M56781	56781	NA	NA	NA	NA	234	single		NA	234
10706	CN_S035515M28252	CN_S035515	CN_S035515M28252	28252	CN_S035515M92742	45	0.192307692307692	0.0384615384615385	156	small		NA	156
10707	CN_S035515M92742	CN_S035515	CN_S035515M92742	92742	CN_S035515M130870	38	0.162393162393162	0.0297619047619048	168	small		NA	168
10708	CN_S035515M115178	CN_S035515	CN_S035515M115178	115178	CN_S035515M130870	46.5	0.198717948717949	0.0509554140127389	157	large		NA	157
10709	CN_S035515M130870	CN_S035515	CN_S035515M130870	130870	CN_S035515M92742	38	0.162393162393162	0.0297619047619048	168	small		NA	168
10710	CN_S035683M20489	CN_S035683	CN_S035683M20489	20489	CN_S035683M20520	8.5	0.0363247863247863	0	217	quasi-redundent	9999	no	217
10711	CN_S035683M20520	CN_S035683	CN_S035683M20520	20520	CN_S035683M20489	8.5	0.0363247863247863	0	217	chosen	10990	no	217
10712	CN_S035716M15683	CN_S035716	CN_S035716M15683	15683	CN_S035716M55267	19	0.0811965811965812	0.01	200	small		NA	200
10713	CN_S035716M48539	CN_S035716	CN_S035716M48539	48539	CN_S035716M15683	23	0.0982905982905983	0.0252525252525253	198	small		NA	198
10714	CN_S035716M55267	CN_S035716	CN_S035716M55267	55267	CN_S035716M15683	19	0.0811965811965812	0.01	200	small		NA	200
10715	CN_S035763M45240	CN_S035763	CN_S035763M45240	45240	NA	NA	NA	NA	234	single		NA	234
10716	CN_S035947M42391	CN_S035947	CN_S035947M42391	42391	NA	NA	NA	NA	234	single		NA	234
10717	CN_S035971M1647	CN_S035971	CN_S035971M1647	1647	CN_S035971M1678	28.5	0.121794871794872	0	177	quasi-redundent	10001	no	177
10718	CN_S035971M1678	CN_S035971	CN_S035971M1678	1678	CN_S035971M1647	28.5	0.121794871794872	0	177	chosen	10990	no	177
10719	CN_S035999M56954	CN_S035999	CN_S035999M56954	56954	NA	NA	NA	NA	234	single		NA	234
10720	CN_S036160M16723	CN_S036160	CN_S036160M16723	16723	NA	NA	NA	NA	234	single		NA	234
10721	CN_S036166M191818	CN_S036166	CN_S036166M191818	191818	NA	NA	NA	NA	234	single		NA	234
10722	CN_S036270M1354	CN_S036270	CN_S036270M1354	1354	CN_S036270M1376	18.5	0.0790598290598291	0	197	quasi-redundent	9104	no	197
10723	CN_S036270M1376	CN_S036270	CN_S036270M1376	1376	CN_S036270M1354	18.5	0.0790598290598291	0	197	chosen	10990	no	197
10724	CN_S036270M1386	CN_S036270	CN_S036270M1386	1386	CN_S036270M1354	18.5	0.0790598290598291	0	197	quasi-redundent	9104	no	197
10725	CN_S036270M1402	CN_S036270	CN_S036270M1402	1402	CN_S036270M1354	18.5	0.0790598290598291	0	197	quasi-redundent	9104	no	197
10726	CN_S036270M1406	CN_S036270	CN_S036270M1406	1406	CN_S036270M1354	18.5	0.0790598290598291	0	197	quasi-redundent	9104	no	197
10727	CN_S036270M1415	CN_S036270	CN_S036270M1415	1415	CN_S036270M1354	18.5	0.0790598290598291	0	197	quasi-redundent	9104	no	197
10728	CN_S036270M7382	CN_S036270	CN_S036270M7382	7382	CN_S036270M1354	48	0.205128205128205	0.0892857142857143	168	large		NA	168
10729	CN_S036689M53993	CN_S036689	CN_S036689M53993	53993	CN_S036689M53999	33.5	0.143162393162393	0	167	quasi-redundent	10003	no	167
10730	CN_S036689M53999	CN_S036689	CN_S036689M53999	53999	CN_S036689M53993	33.5	0.143162393162393	0	167	chosen	10990	no	167
10731	CN_S036882M53778	CN_S036882	CN_S036882M53778	53778	CN_S036882M83532	43	0.183760683760684	0.0256410256410256	156	small		NA	156
10732	CN_S036882M75906	CN_S036882	CN_S036882M75906	75906	CN_S036882M83532	24	0.102564102564103	0.0255102040816327	196	small		NA	196
10733	CN_S036882M79014	CN_S036882	CN_S036882M79014	79014	CN_S036882M83532	25	0.106837606837607	0.0208333333333333	192	small		NA	192
10734	CN_S036882M83532	CN_S036882	CN_S036882M83532	83532	CN_S036882M75906	24	0.102564102564103	0.0255102040816327	196	small		NA	196
10735	CN_S037646M15270	CN_S037646	CN_S037646M15270	15270	NA	NA	NA	NA	234	single		NA	234
10736	CN_S037728M14555	CN_S037728	CN_S037728M14555	14555	CN_S037728M14582	11.5	0.0491452991452991	0.00930232558139535	215	small		NA	215
10737	CN_S037728M14582	CN_S037728	CN_S037728M14582	14582	CN_S037728M14555	11.5	0.0491452991452991	0.00930232558139535	215	small		NA	215
10738	CN_S037773M22680	CN_S037773	CN_S037773M22680	22680	CN_S037773M22681	10.5	0.0448717948717949	0	213	quasi-redundent	10007	no	213
10739	CN_S037773M22681	CN_S037773	CN_S037773M22681	22681	CN_S037773M22680	10.5	0.0448717948717949	0	213	chosen	10990	no	213
10740	CN_S038028M53360	CN_S038028	CN_S038028M53360	53360	NA	NA	NA	NA	234	single		NA	234
10741	CN_S038048M68479	CN_S038048	CN_S038048M68479	68479	CN_S038048M106765	36	0.153846153846154	0.0235294117647059	170	small		NA	170
10742	CN_S038048M106765	CN_S038048	CN_S038048M106765	106765	CN_S038048M68479	36	0.153846153846154	0.0235294117647059	170	small		NA	170
10743	CN_S038048M158199	CN_S038048	CN_S038048M158199	158199	CN_S038048M106765	56.5	0.241452991452991	0.165745856353591	181	large		NA	181
10744	CN_S038364M3879	CN_S038364	CN_S038364M3879	3879	NA	NA	NA	NA	234	single		NA	234
10745	CN_S038796M3047	CN_S038796	CN_S038796M3047	3047	NA	NA	NA	NA	234	single		NA	234
10746	CN_S039009M38079	CN_S039009	CN_S039009M38079	38079	NA	NA	NA	NA	234	single		NA	234
10747	CN_S039030M52145	CN_S039030	CN_S039030M52145	52145	NA	NA	NA	NA	234	single		NA	234
10748	CN_S039115M15189	CN_S039115	CN_S039115M15189	15189	NA	NA	NA	NA	234	single		NA	234
10749	CN_S039129M43856	CN_S039129	CN_S039129M43856	43856	CN_S039129M102538	23.5	0.10042735042735	0.0301507537688442	199	small		NA	199
10750	CN_S039129M102538	CN_S039129	CN_S039129M102538	102538	CN_S039129M43856	23.5	0.10042735042735	0.0301507537688442	199	small		NA	199
10751	CN_S039164M1253	CN_S039164	CN_S039164M1253	1253	NA	NA	NA	NA	234	single		NA	234
10752	CN_S039270M60762	CN_S039270	CN_S039270M60762	60762	CN_S039270M60852	49	0.209401709401709	0.0526315789473684	152	large		NA	152
10753	CN_S039270M60852	CN_S039270	CN_S039270M60852	60852	CN_S039270M60762	49	0.209401709401709	0.0526315789473684	152	large		NA	152
10754	CN_S040318M62101	CN_S040318	CN_S040318M62101	62101	NA	NA	NA	NA	234	single		NA	234
10755	CN_S040854M17086	CN_S040854	CN_S040854M17086	17086	CN_S040854M17150	39	0.166666666666667	0.0301204819277108	166	small		NA	166
10756	CN_S040854M17150	CN_S040854	CN_S040854M17150	17150	CN_S040854M17181	16.5	0.0705128205128205	0	201	quasi-redundent	9119	no	201
10757	CN_S040854M17181	CN_S040854	CN_S040854M17181	17181	CN_S040854M17150	16.5	0.0705128205128205	0	201	chosen	10990	no	201
10758	CN_S040954M12887	CN_S040954	CN_S040954M12887	12887	NA	NA	NA	NA	234	single		NA	234
10759	CN_S041131M448	CN_S041131	CN_S041131M448	448	CN_S041131M470	8	0.0341880341880342	0	218	quasi-redundent	9121	no	218
10760	CN_S041131M470	CN_S041131	CN_S041131M470	470	CN_S041131M448	8	0.0341880341880342	0	218	chosen	10990	no	218
10761	CN_S041131M50417	CN_S041131	CN_S041131M50417	50417	CN_S041131M448	28	0.11965811965812	0.0412371134020619	194	small		NA	194
10762	CN_S041131M52063	CN_S041131	CN_S041131M52063	52063	CN_S041131M448	19	0.0811965811965812	0.0242718446601942	206	small		NA	206
10763	CN_S041283M22087	CN_S041283	CN_S041283M22087	22087	CN_S041283M27376	43.5	0.185897435897436	0.049079754601227	163	small		NA	163
10764	CN_S041283M26144	CN_S041283	CN_S041283M26144	26144	CN_S041283M27376	38.5	0.164529914529915	0.0242424242424242	165	small		NA	165
10765	CN_S041283M27376	CN_S041283	CN_S041283M27376	27376	CN_S041283M26144	38.5	0.164529914529915	0.0242424242424242	165	small		NA	165
10766	CN_S041288M12110	CN_S041288	CN_S041288M12110	12110	CN_S041288M12234	39	0.166666666666667	0.024390243902439	164	small		NA	164
10767	CN_S041288M12234	CN_S041288	CN_S041288M12234	12234	CN_S041288M12110	39	0.166666666666667	0.024390243902439	164	small		NA	164
10768	CN_S041617M41879	CN_S041617	CN_S041617M41879	41879	CN_S041617M41882	17.5	0.0747863247863248	0	199	quasi-redundent	9128	no	199
10769	CN_S041617M41882	CN_S041617	CN_S041617M41882	41882	CN_S041617M41879	17.5	0.0747863247863248	0	199	chosen	10990	no	199
10770	CN_S041617M41903	CN_S041617	CN_S041617M41903	41903	CN_S041617M41879	17.5	0.0747863247863248	0	199	quasi-redundent	9128	no	199
10771	CN_S041777M73652	CN_S041777	CN_S041777M73652	73652	NA	NA	NA	NA	234	single		NA	234
10772	CN_S041960M23033	CN_S041960	CN_S041960M23033	23033	NA	NA	NA	NA	234	single		NA	234
10773	CN_S042269M1315	CN_S042269	CN_S042269M1315	1315	NA	NA	NA	NA	234	single		NA	234
10774	CN_S042306M5470	CN_S042306	CN_S042306M5470	5470	NA	NA	NA	NA	234	single		NA	234
10775	CN_S042314M33765	CN_S042314	CN_S042314M33765	33765	NA	NA	NA	NA	234	single		NA	234
10776	CN_S043278M21640	CN_S043278	CN_S043278M21640	21640	CN_S043278M21641	8.5	0.0363247863247863	0	217	chosen	NA	yes	224
10777	CN_S043278M21641	CN_S043278	CN_S043278M21641	21641	CN_S043278M21640	8.5	0.0363247863247863	0	217	swaped	9130	yes	217
10778	CN_S043278M41391	CN_S043278	CN_S043278M41391	41391	CN_S043278M60522	18	0.0769230769230769	0.0240384615384615	208	small		NA	208
10779	CN_S043278M60522	CN_S043278	CN_S043278M60522	60522	CN_S043278M21641	14.5	0.061965811965812	0.0276497695852535	217	small		NA	217
10780	CN_S043278M75836	CN_S043278	CN_S043278M75836	75836	CN_S043278M21641	18	0.0769230769230769	0.0147058823529412	204	small		NA	204
10781	CN_S043278M83145	CN_S043278	CN_S043278M83145	83145	CN_S043278M60522	14.5	0.061965811965812	0.0187793427230047	213	small		NA	213
10782	CN_S043333M0	CN_S043333	CN_S043333M0	0	NA	NA	NA	NA	234	single		NA	234
10783	CN_S043599M18089	CN_S043599	CN_S043599M18089	18089	NA	NA	NA	NA	234	single		NA	234
10784	CN_S043722M9687	CN_S043722	CN_S043722M9687	9687	NA	NA	NA	NA	234	single		NA	234
10785	CN_S043771M714	CN_S043771	CN_S043771M714	714	CN_S043771M2277	40	0.170940170940171	0.036144578313253	166	small		NA	166
10786	CN_S043771M2277	CN_S043771	CN_S043771M2277	2277	CN_S043771M714	40	0.170940170940171	0.036144578313253	166	small		NA	166
10787	CN_S043794M18356	CN_S043794	CN_S043794M18356	18356	NA	NA	NA	NA	234	single		NA	234
10788	CN_S043860M1165	CN_S043860	CN_S043860M1165	1165	CN_S043860M1221	29.5	0.126068376068376	0	175	quasi-redundent	10017	no	175
10789	CN_S043860M1221	CN_S043860	CN_S043860M1221	1221	CN_S043860M1165	29.5	0.126068376068376	0	175	chosen	10990	no	175
